Drift (%),Base Shear (kN)
0.3209302325581425,509.52179847363476
0.32151162790697974,510.1725841275211
0.32209302325581696,510.82269094089685
0.3226744186046542,511.47240933792375
0.3232558139534914,512.1216950621896
0.3238372093023286,512.7707939694994
0.32441860465116584,513.4197261261298
0.32500000000000306,514.0684671811208
0.32558139534884023,514.7168745162343
0.3261627906976775,515.3649972448214
0.3267441860465147,516.0129388807846
0.32732558139535195,516.6604091631997
0.3279069767441891,517.3076077673652
0.32848837209302634,517.954593516441
0.32906976744186356,518.6012994266853
0.3296511627907008,519.2477321120782
0.330232558139538,519.8939447464916
0.3308139534883752,520.5399515272454
0.33139534883721244,521.1855163604679
0.33197674418604967,521.8306788566869
0.3325581395348869,522.4754904869933
0.33313953488372405,523.1196753502556
0.33372093023256133,523.7630885228103
0.3343023255813985,524.4062507864779
0.3348837209302358,525.0491993283327
0.335465116279073,525.6918525215847
0.33604651162791016,526.3339925922342
0.33662790697674744,526.9758672553638
0.3372093023255846,527.6169766851559
0.3377906976744218,528.2577181143711
0.33837209302325905,528.8980713865262
0.33895348837209627,529.5381168520107
0.3395348837209335,530.1778745509099
0.3401162790697707,530.8173045282367
0.34069767441860793,531.4562689914673
0.34127906976744515,532.0950151801081
0.3418604651162824,532.7334332494615
0.3424418604651196,533.3716532104529
0.3430232558139568,534.0096429085498
0.343604651162794,534.6473111786884
0.34418604651163126,535.2846635147991
0.3447674418604684,535.921751173189
0.34534883720930565,536.558458090483
0.34593023255814287,537.1949149024574
0.3465116279069801,537.8311474937277
0.3470930232558173,538.4671702017674
0.34767441860465453,539.1030099624272
0.34825581395349176,539.7386142367566
0.348837209302329,540.3740229256701
0.3494186046511662,541.0091574757265
0.35000000000000336,541.6440277013709
0.35058139534884064,542.2786515817043
0.3511627906976778,542.9129874726983
0.3517441860465151,543.5469490087057
0.3523255813953523,544.1804519461181
0.35290697674418947,544.8135699521612
0.35348837209302675,545.4463639284265
0.3540697674418639,546.0787235005015
0.35465116279070114,546.7107902854935
0.35523255813953836,547.3424985196357
0.3558139534883756,547.9740366276801
0.3563953488372128,548.6053058917524
0.35697674418605,549.2362786270528
0.3575581395348872,549.8669615676403
0.35813953488372446,550.497289726895
0.3587209302325617,551.1273159019821
0.35930232558139885,551.7571706990019
0.35988372093023613,552.386456171523
0.3604651162790733,553.0153823138179
0.36104651162791057,553.6439910886871
0.36162790697674774,554.2722276765361
0.36220930232558496,554.9002157658547
0.3627906976744222,555.5279092398852
0.3633720930232594,556.1553131488043
0.3639534883720966,556.7823826046874
0.36453488372093384,557.4092737647388
0.36511627906977107,558.035762602416
0.3656976744186083,558.6620023088612
0.3662790697674455,559.2880309092608
0.3668604651162827,559.9137351706966
0.36744186046511995,560.5391323216821
0.3680232558139571,561.1644276723382
0.3686046511627944,561.7894925885246
0.36918604651163156,562.4143018990843
0.3697674418604688,563.038634508881
0.37034883720930606,563.662685241279
0.3709302325581432,564.2865011557259
0.37151162790698045,564.9099576179933
0.37209302325581767,565.5331961551859
0.37267441860465483,566.1562506313571
0.373255813953492,566.7790672614615
0.3738372093023292,567.4016744933652
0.3744186046511664,568.023752694908
0.37500000000000355,568.6456476774514
0.3755813953488407,569.2671569244529
0.3761627906976779,569.8877978865622
0.3767441860465151,570.5077106801194
0.37732558139535227,571.1273495657864
0.37790697674418944,571.7467473383389
0.3784883720930266,572.3657647838085
0.37906976744186377,572.9845929926493
0.37965116279070094,573.6029436270197
0.38023255813953816,574.2205678866193
0.3808139534883753,574.8378370605093
0.3813953488372125,575.4547581621068
0.38197674418604965,576.0713102165785
0.3825581395348868,576.6875185535862
0.38313953488372404,577.3034860534726
0.3837209302325612,577.9189816923649
0.3843023255813984,578.5338423142719
0.38488372093023554,579.148319383927
0.3854651162790727,579.7625333401465
0.3860465116279099,580.3764872102831
0.3866279069767471,580.9901901020414
0.38720930232558426,581.6034388342836
0.3877906976744214,582.2163491131495
0.3883720930232586,582.8289412745489
0.3889534883720958,583.441185895174
0.3895348837209329,584.0530662464978
0.39011627906977014,584.6644087029773
0.39069767441860737,585.275230613549
0.3912790697674444,585.8856833933935
0.39186046511628164,586.4958292058825
0.3924418604651188,587.1056791223053
0.39302325581395603,587.7152107106969
0.3936046511627932,588.3243454152501
0.3941860465116303,588.9331510269014
0.3947674418604675,589.5416252310939
0.3953488372093047,590.149815587597
0.3959302325581419,590.7577238358549
0.3965116279069791,591.3652226742247
0.3970930232558162,591.9723838932172
0.3976744186046534,592.578873220367
0.3982558139534906,593.1846431291547
0.3988372093023278,593.7897087939782
0.39941860465116497,594.3941513826753
0.4000000000000021,594.9981364629548
0.4005813953488393,595.6016744266963
0.40116279069767646,596.204750784874
0.4017441860465137,596.8073781281493
0.40232558139535085,597.4094043597105
0.40290697674418796,598.010842806745
0.4034883720930252,598.6116428497224
0.40406976744186235,599.211976480118
0.40465116279069957,599.8117596550302
0.40523255813953674,600.410958315575
0.40581395348837385,601.0096767370367
0.40639534883721107,601.607896602431
0.40697674418604823,602.2054862612182
0.40755813953488546,602.8020478567936
0.4081395348837226,603.3979354803818
0.40872093023255973,603.9930798221102
0.40930232558139695,604.5877803542336
0.4098837209302341,605.1818704195351
0.41046511627907134,605.7752898757336
0.4110465116279085,606.367803075187
0.4116279069767456,606.9595450719021
0.41220930232558284,607.5503356712754
0.41279069767442,608.1403595650778
0.41337209302325717,608.7297601809811
0.4139534883720944,609.318442784919
0.4145348837209315,609.9063736483544
0.41511627906976867,610.4935068418
0.4156976744186059,611.0797922315633
0.41627906976744306,611.66525740643
0.4168604651162803,612.2497501338338
0.4174418604651174,612.8332799976191
0.41802325581395455,613.4158492167091
0.4186046511627918,613.9974941245238
0.41918604651162894,614.5781305801901
0.41976744186046616,615.1576770650535
0.42034883720930327,615.7360795443318
0.42093023255814044,616.3133213301093
0.42151162790697766,616.8894414438475
0.4220930232558148,617.4644237765632
0.42267441860465205,618.0382592457191
0.42325581395348916,618.610898258736
0.4238372093023263,619.1823595261991
0.42441860465116354,619.7526486962283
0.4250000000000007,620.3216254352211
0.42558139534883793,620.8893628985005
0.42616279069767504,621.4557285413392
0.4267441860465122,622.0205346546371
0.42732558139534943,622.583857696321
0.4279069767441866,623.1457264889235
0.4284883720930238,623.7060262567071
0.4290697674418609,624.2647636100655
0.4296511627906981,624.8221115613176
0.4302325581395353,625.3778818668084
0.4308139534883725,625.9322037762455
0.4313953488372097,626.4849650326928
0.4319767441860468,627.0361142245526
0.432558139534884,627.5855242479538
0.4331395348837212,628.1331960750226
0.43372093023255837,628.6791651111645
0.4343023255813956,629.2234900307765
0.43488372093023264,629.7660577625579
0.43546511627906986,630.3069911152558
0.4360465116279071,630.8463111238367
0.43662790697674425,631.3839476773513
0.4372093023255814,631.9201036855286
0.4377906976744185,632.4548104937478
0.43837209302325575,632.9880373503279
0.4389534883720929,633.5198712789053
0.43953488372093014,634.0503172933742
0.4401162790697673,634.5792357659692
0.4406976744186044,635.1065033124634
0.44127906976744163,635.6324055754067
0.4418604651162788,636.1570168743839
0.442441860465116,636.6802551342531
0.4430232558139532,637.2022807731954
0.4436046511627903,637.7230348806492
0.4441860465116275,638.2424130324727
0.4447674418604647,638.7604263718687
0.4453488372093019,639.2773391977926
0.4459302325581391,639.7931246453746
0.4465116279069762,640.3078495512117
0.4470930232558134,640.821351202171
0.44767441860465057,641.3334864832492
0.4482558139534878,641.8442892896929
0.44883720930232496,642.3536375319425
0.44941860465116207,642.8613454643994
0.4499999999999993,643.3674385828898
0.45058139534883646,643.8718572364024
0.4511627906976737,644.3749270219882
0.45174418604651084,644.8773125557389
0.45232558139534795,645.3788436011763
0.4529069767441852,645.879677965835
0.45348837209302234,646.3796020223567
0.45406976744185956,646.8784422991018
0.45465116279069673,647.3764402695947
0.45523255813953384,647.873470051596
0.45581395348837106,648.3700576991669
